,TP53,EGFR,KRAS,BRAF,ALK,MET,Cancer Type
TCGA-55-7910-01,-0.347732904867329,-0.204390888673399,0.209394524724997,5.85793744365831,-0.089177225256314,-0.2194856402832671,1
TCGA-55-7911-01,-0.3409087856923914,-0.1965824288344338,2.808925021983076,-0.3014138770451362,-0.0793195735790002,-0.2125247086769,1
TCGA-55-7913-01,-0.3592385400082953,-0.2175561467260389,2.7394962682650923,0.132725366427768,-0.1057974718608062,-0.2312219445960962,1
TCGA-55-7914-01,-0.3376712359448318,-0.1928778808140364,-0.1851464458226482,1.5382064194510638,-0.074642832613422,-0.209222251350577,1
TCGA-55-7994-01,1.1225764001212146,1.4705322912174017,-0.2141823949267726,4.606388484024235,-0.1054372473878693,6.74101528446777,1
TCGA-55-7995-01,1.267518503199346,-0.2202583719634042,0.3475543696471062,-0.3224812273241775,-0.1092088482004358,-0.2336308709977452,1
TCGA-55-8085-01,-0.3559285706342686,-0.2137687329569162,-0.2100137275138136,-0.3167066105585663,-0.101016118499985,-0.2278456157482078,1
TCGA-55-8087-01,2.89274729107524,-0.2044277324494722,-0.1988947320172561,-0.1249807050232774,-0.0892237380281661,-0.2195184850453143,1
TCGA-55-8089-01,-0.3507639551497925,8.229293958536841,-0.2029792972279226,-0.311448140573206,-0.0935556713436394,-0.2225774581678633,1
TCGA-55-8090-01,3.328046902556296,-0.0614137909414671,6.3680911272676655,-0.3087998113863613,-0.0897983579034052,-0.2199242500065985,1
TCGA-55-8091-01,-0.3523091691136829,0.4735023239108698,-0.2050839456646639,0.8769499485811385,-0.0957877808119054,1.1925278239345347,1
TCGA-55-8092-01,-0.3507723950143777,-0.2078688081140976,0.8511100145783623,-0.3114567338120899,-0.0935678629896456,-0.2225860672379335,1
TCGA-55-8094-01,-0.3622627165893403,-0.2210165437052937,6.085823125832143,-0.3231558644261105,-0.1101659886733666,-0.2343067509727996,1
TCGA-55-8096-01,-0.3597006932401946,5.004677142192238,-0.2151515221049072,-0.320547282446722,0.811878148091367,-0.2316933632446343,1
TCGA-55-8097-01,-0.3487963866733814,-0.2056077717258709,2.2495992136200686,-0.3094448162582695,0.0154028541889771,-0.2205704431606456,1
TCGA-55-8203-01,1.9256360690524343,-0.200949673016733,1.4372096397217125,-0.3052999424255696,-0.084832923564365,-0.2164179332933075,1
TCGA-55-8204-01,-0.351090486703528,-0.2082327827335564,-0.2034240473662051,-0.3117806060548576,-0.0940273562945997,-0.2229105361453437,1
TCGA-55-8205-01,-0.3560520016866502,-0.2139099682417488,-0.2101818459605213,0.2881325268481552,-0.1011944184811769,4.182033338957468,1
TCGA-55-8206-01,-0.351470319587889,1.3818400225703409,-0.2039413962285468,0.2741547545354616,-0.0945760366698444,-0.2232979840579763,1
TCGA-55-8207-01,-0.3548303936864835,1.0996110021785597,-0.2085179628815798,1.927533114518344,-0.0994297678584138,-0.2267254221482345,1
TCGA-55-8208-01,0.1035229789616145,-0.2058190147876906,-0.2005508353480248,-0.3096327847608601,2.66586838990886,-0.2207587579545962,1
TCGA-55-8299-01,-0.3415730670215382,-0.1973425289949742,-0.1904609089765685,-0.3020902300943909,-0.0802791485498654,-0.2132023077605384,1
TCGA-55-8301-01,2.5780577259700594,-0.2074435391981555,-0.2024845767700076,-0.3110783206200098,-0.0930309897868627,-0.2222069569012938,1
TCGA-55-8302-01,-0.3501259830372341,-0.2071291548587017,0.9897581986663584,-0.3107985748474576,-0.0926341008516501,2.4827240226820084,1
TCGA-55-8505-01,-0.3545266903026154,-0.2121646393020236,0.0508173618695776,-0.315279254413811,-0.0989910589064382,-0.2264156300081012,1
TCGA-55-8506-01,-0.3457277231372486,0.3945443247903172,-0.1961197307989601,-0.3063203871214968,-0.086280678092038,-0.2174402579381449,1
TCGA-55-8507-01,-0.349166437545127,-0.2060312003466681,2.233552678141779,-0.3098215919171699,-0.0912480076450035,-0.2209479129473044,1
TCGA-55-8508-01,4.281812463855256,-0.1998251916943451,-0.1934161293891759,-0.3042993553836114,1.3701120115740977,-0.2154155028858769,1
TCGA-55-8510-01,-0.3474803219112391,-0.2041018720519017,-0.1985068463416044,-0.308104835175202,-0.0888123613468581,0.6213741738041786,1
TCGA-55-8511-01,-0.3448119075711458,0.4545081022282538,-0.1948723502778259,2.5827385344536524,-0.0849577541190133,-0.2165060817673799,1
TCGA-55-8512-01,-0.3435361829212175,-0.199588813280011,-0.1931347579748003,-0.3040890209176916,-0.0831149303182008,-0.2152047809241412,1
TCGA-55-8513-01,-0.352760941726587,-0.2101441914627969,-0.2056992795574001,-0.3134814175919512,11.134284147937771,-0.2246144810602758,1
TCGA-55-8514-01,-0.3512608776055963,-0.2084277515612714,-0.2036561271648953,-0.3119540934029472,-0.0942734912342913,-0.2230843431063945,1
TCGA-55-8614-01,1.0103813814889049,0.3123527098086342,-0.2010028021814869,1.8733367948850788,-0.0914594764494646,-0.2210972405897207,1
TCGA-55-8615-01,0.3340436199248615,-0.2015444272229689,0.5024156178177872,-0.3058291671801845,-0.0855837604668531,-0.2169481330302068,1
TCGA-55-8616-01,-0.3484283710366291,0.9321294278560206,1.5422995137469535,4.246284936599197,-0.0901818476954259,-0.220195049412114,1
TCGA-55-8619-01,-0.3531878125586335,-0.2106326360023798,-0.2062806961445861,-0.313916045777668,0.7481506933523051,-0.225049909954534,1
TCGA-55-8620-01,-0.1630898445315805,-0.2132933777180324,-0.2094478916853921,0.1430434667611155,-0.1004160147068503,4.700528990713405,1
TCGA-55-8621-01,-0.3475514744763667,-0.2041832879728427,-0.1986037592212867,-0.3081772807675659,-0.0889151434327207,-0.2193005725096204,1
TCGA-55-A48X-01,0.5177376710856417,-0.0299008019338393,-0.1966293987498134,-0.3067013808215038,-0.0868212123869404,-0.2178219535367397,1
TCGA-55-A48Y-01,0.3444322135234317,-0.2025560313269065,-0.1966667655016646,-0.3067293137080452,-0.0868608421318181,-0.2178499378835904,1
TCGA-55-A48Z-01,-0.3459976475962714,2.8271242882225303,-0.1964873796191211,0.3001739669360037,-0.0866705923400199,0.2464780459322563,1
TCGA-55-A490-01,-0.3546722040197488,3.071701313472645,1.3450729166362376,4.231108118042476,-0.0992012579813665,-0.2265640610373356,1
TCGA-55-A491-01,1.118109488828951,-0.2070214555598533,-0.2019821524237385,-0.310702741754715,-0.0924981377813605,-0.2218306861130743,1
TCGA-55-A492-01,-0.3526429751596706,-0.2100092088846071,-0.2055386039768978,-0.3133613072655831,-0.0962699739924131,-0.2244941494565783,1
TCGA-55-A493-01,-0.3572923667318836,1.7965982477887814,1.6825646575096669,3.001436402072885,-0.1029861642369562,1.955873500461352,1
TCGA-55-A494-01,0.4664637299634441,-0.2026616972341599,3.189433182282125,-0.3068233374463407,-0.086994238182941,-0.2179441348403122,1
TCGA-55-A4DF-01,1.146237167091093,-0.215654897112494,0.7308448746647456,-0.3183849589450644,-0.1033972729959252,-0.2295270561290421,1
TCGA-55-A4DG-01,2.700053411197287,0.8847421118489639,-0.1975851818211255,-0.3074158603726183,0.7530719888070733,1.118957979553122,1
TCGA-55-A57B-01,-0.2805673417013122,4.724008327016106,-0.2132405796496784,0.6464918581664617,-0.1044383942014367,-0.2302622386798906,1
TCGA-62-8394-01,2.663513939575364,-0.109345982174144,-0.2054383591867671,-0.3132863709596326,-0.0961636582100292,-0.2244190750966722,1
TCGA-62-8395-01,-0.346902559789536,0.0655836616259134,-0.1977199092735564,-0.3075165736124997,-0.0879777660530051,-0.2186386481443507,1
TCGA-62-8397-01,-0.337389068005593,3.749137468559169,-0.1847621208514176,0.8241185308864342,-0.0742352322787536,2.848979567025543,1
TCGA-62-8398-01,0.5730963967086498,-0.207714846818659,0.8991694537414374,-0.3113197358254521,-0.0933734972820001,-0.2224488168621003,1
TCGA-62-8399-01,-0.3551074652287148,0.488107845787158,-0.2088953463390489,2.887776010766551,-0.0998300062896304,-0.2270080485218514,1
TCGA-62-8402-01,0.3322897207624053,-0.1164595960719067,-0.2070120874513576,-0.3144627850412478,-0.0978326940920073,-0.2255976564670973,1
TCGA-62-A46O-01,-0.3620056522207069,-0.1158463662048336,2.0790729539737725,-0.3228941285290572,-0.1097946512245801,-0.1203221160109605,1
TCGA-62-A46P-01,-0.3432395674688313,-0.199249412723221,-0.1927307548640554,-0.3037870151907879,-0.0826864601029573,-0.2149022188169266,1
TCGA-62-A46R-01,-0.3381026111675502,2.133126664275748,0.3930878583588637,1.3480360655650525,-0.0752659674940964,5.329855386383237,1
TCGA-62-A46S-01,-0.3377944145669261,-0.1930188272569378,0.726721333789723,-0.2982429096932089,-0.0748207679512393,-0.2093478995026366,1
TCGA-62-A46U-01,-0.3489975621462411,1.0601077886294374,-0.200573393346343,3.853419226494605,-0.0910040618966352,-0.2207756518727968,1
TCGA-62-A46V-01,-0.3479476535904292,-0.2046366136873987,-0.199143372357439,-0.3085806594869277,-0.089487436443458,-0.2197046943671326,1
TCGA-62-A46Y-01,1.7993198664955072,-0.1994707023927178,-0.1929941654951338,-0.3039839233753966,-0.0829658233226798,2.092042030649546,1
TCGA-62-A470-01,-0.3402813134872483,-0.1958644473062211,1.7883387216385538,-0.3007750020374399,-0.0784131705287408,-0.2118846566800153,1
TCGA-62-A471-01,-0.3593138266361271,-0.2176422930248894,-0.2146245930112638,-0.3201533854698914,-0.1059062257283897,-0.2312987405977158,1
TCGA-62-A472-01,-0.3434210533022225,-0.1994570768634636,-0.1929779464404089,1.5764754419156992,1.452756615617783,5.257758739879658,1
TCGA-64-1676-01,-0.360191393699221,-0.2186464441823507,-0.2158198774124129,-0.3210469002098156,-0.1071738985532187,1.2310997380902915,1
TCGA-64-1677-01,1.820826277009376,-0.2147739355000433,-0.2112102634246349,-0.3176010608434855,-0.1022851186280063,-0.228741713864553,1
TCGA-64-1678-01,-0.3638438655125155,-0.222825764433938,1.1024175413889783,-0.3247657469391248,-0.1124500073042053,-0.2359195993465685,1
TCGA-64-1679-01,0.452835499893999,0.6801434542643162,-0.2172735024804126,0.7641890676196796,-0.1087155575880238,1.7862735867443065,1
TCGA-64-1680-01,0.3073044508380279,-0.2075780263597121,-0.2026446626347393,-0.3111979901142772,-0.0932007707194713,-0.2223268468607528,1
TCGA-64-1681-01,0.291977336755098,-0.2062261219834537,-0.2010354325892624,2.4795255226669326,-0.091494083009343,-0.2211216778395171,1
TCGA-64-5774-01,-0.3556312671261651,0.9582124910887124,-0.2096087872413402,1.8088602340308189,-0.1005866543669302,-0.227542351790884,1
TCGA-64-5775-01,0.4136438641980033,-0.2169166989973713,-0.1470878700661673,-0.3195077367008082,5.077993968346416,-0.2306519023602522,1
TCGA-64-5778-01,0.5325245015011142,-0.2169886087578875,-0.2138464844547796,0.0440772646438177,-0.1050809936155356,2.283017035747885,1
TCGA-64-5779-01,-0.3508514717621408,-0.2079592912362816,-0.2030984986496494,-0.3115372475901053,-0.0936820918029533,-0.2226667293451918,1
TCGA-64-5781-01,-0.3571353991124808,-0.2151496396297142,-0.2116574802428462,-0.3179353702502088,-0.10275941964516,-0.2290766391641388,1
TCGA-64-5815-01,-0.347146873252414,-0.2037203253065935,-0.1980526748061863,1.1449673098155606,-0.0883306844231846,-0.2188878596926856,1
TCGA-67-3770-01,-0.3583591068335984,-0.2165498602809114,-0.2133242232327904,0.7065060437550977,-0.1045271033799221,-0.2303248802241963,1
TCGA-67-3771-01,-0.3522833769637706,-0.2095977406791336,-0.2050488156378445,1.7839115465123148,-0.0957505232518705,0.0698473133042044,1
TCGA-67-3772-01,1.0205787540524294,-0.2226443485756302,-0.2205787553194547,-0.3246043193071894,-0.1122209820704432,-0.2357578743190938,1
TCGA-67-3773-01,-0.3506150975536369,-0.2076888213826999,0.4703624205524308,-0.3112965778472238,0.0604050447337742,-0.2224256162202998,1
TCGA-67-3774-01,0.4616976156880349,-0.204329490234562,0.798140627150361,-0.3083073746034249,-0.0890997138858173,-0.2194309060152685,1
TCGA-67-4679-01,1.7484875546339094,-0.2019748469608853,-0.1320116669383397,1.7118446398013956,-0.0861271362335117,-0.2173318351199218,1
TCGA-67-6215-01,-0.0914942448900365,-0.1998484550326286,1.680974955571792,-0.3043200555894538,11.136205306238685,0.1041220346742348,1
TCGA-67-6216-01,2.855432176273717,-0.2011003579169594,-0.1949340147029935,-0.3054340250070972,12.6527887781039,1.4875484177278735,1
TCGA-67-6217-01,-0.3488389890296395,2.83028380502158,-0.200357409884011,1.2047244097656833,-0.0907749981143693,0.3605849055835402,1
TCGA-69-7760-01,-0.296376825339379,2.931433802776409,-0.2059687604552974,-0.3136828635023703,-0.096726181467025,-0.2248162980912674,1
TCGA-69-7761-01,-0.3559012118192375,-0.2137374277872767,-0.2099764636211541,-0.3166787545626826,-0.1009765978436238,0.2178921735489384,1
TCGA-69-7763-01,-0.1350827353499584,-0.2038843859375217,-0.1982479632461129,-0.3079113114736322,-0.0885377998578545,-0.2190341132247188,1
TCGA-69-7764-01,-0.3473093297448182,-0.2039062152308459,-0.0378565560171991,3.954624991346033,-0.0885653578621715,-0.2190535731721321,1
TCGA-69-7765-01,-0.3516231925493434,0.1358283618429157,-0.2041496158323452,3.883418685159607,-0.094796866401311,3.142507012826912,1
TCGA-69-7973-01,3.2298246850886883,-0.2096399172092867,1.6233500108645391,1.9033255185713265,1.567443627580511,-0.2241649406051889,1
TCGA-69-7974-01,-0.3509281739176443,-0.2080470572446789,0.1150510372246805,1.11955610226182,-0.0937928904441362,-0.0505051440163294,1
TCGA-69-7978-01,-0.3595280129824416,0.2817344654851102,-0.2149163241044821,3.346592403277986,-0.1062156245448345,5.164994300634385,1
TCGA-69-7979-01,0.8789579248931773,-0.2083154058183292,-0.2035223971850246,0.443271848072046,-0.0941316623430384,-0.22298419134164,1
TCGA-69-7980-01,-0.3537911384018933,-0.2113229881923307,1.1921136854959993,-0.3145303356212605,-0.0979285313857387,-0.225665331494461,1
TCGA-69-8253-01,1.2738117309679269,-0.2074399271980708,-0.2024802772506314,-0.2178444960169224,-0.0930264298813977,-0.2222037369467739,1
TCGA-69-8254-01,-0.3441211027750249,-0.2002581045204456,-0.1939314441844143,-0.3046845702871137,-0.0839598651779486,-0.2158014274646226,1
TCGA-69-8255-01,-0.3634628353536778,1.014157323168066,-0.220275722832427,-0.1730193646907776,-0.1118995974288667,-0.2355309301560636,1
TCGA-69-8453-01,-0.3495542537460338,-0.2064749568450602,-0.2013316314496933,-0.3102164557474849,3.112581964662216,-0.2213435042289261,1
TCGA-69-A59K-01,-0.3517857018110745,-0.2090282786953877,1.2882836672067215,4.846666821648494,-0.0950316160672262,5.175221471848311,1
TCGA-71-6725-01,-0.3464548420695495,-0.0861538038068786,-0.1971100983208399,1.236067839943508,-0.0873310239284541,-0.2181819544161359,1
TCGA-71-8520-01,-0.3457973846761213,2.5833240782285847,-0.1962146128362156,-0.3063913145917795,-0.0863813063442578,2.177360469926396,1
TCGA-73-4658-01,-0.349146524455404,-0.206008414906176,-0.2007762864721104,-0.0758231268717877,-0.0912192425696471,3.799444158627148,1
TCGA-73-4659-01,-0.2683845588131553,-0.2081976031781456,1.1120152187259669,1.1058722151287137,-0.0939829444886156,-0.2228791749698742,1
TCGA-73-4662-01,-0.3514558129064647,0.6062072281271395,0.5068575112861516,-0.3121525711854239,-0.0945550813188594,0.5951056084291555,1
TCGA-73-4666-01,4.578128478840834,-0.2138062130142803,-0.2100583416414662,3.086098543635854,-0.1010634345338714,4.520979409095949,1
TCGA-73-4668-01,1.3219627023401948,0.8166376748794504,5.283382995530375,1.5428202235891229,-0.0984518740660086,-0.2260348873200574,1
TCGA-73-4670-01,-0.3628655545960582,-0.2217063376910357,0.5002322080249321,-0.3237696575679017,-0.1110368068604076,-0.2349216748958596,1
TCGA-73-4675-01,0.20230749880611,-0.2092211199139546,-0.2046005077088815,-0.3126600491866401,-0.0952750650444721,4.148614911020312,1
TCGA-73-4676-01,-0.3560482156708011,-0.2139056361144881,-0.2101766892427304,0.2133426949854516,-0.1011889494639266,3.279684248906636,1
TCGA-73-4677-01,-0.3502986245686971,-0.2073266989563953,-0.2023454967944833,0.3368447775039382,-0.092883486895266,-0.0162766919409128,1
TCGA-73-7498-01,-0.0065048769798792,-0.2072838604035712,-0.2022945042187361,-0.3109362350828332,-0.0928294061237938,-0.2220646096022091,1
TCGA-73-7499-01,-0.3622522529900252,-0.2210045707908518,-0.2186268571486137,-0.3231452106759711,-0.1101508736798129,-0.2342960775954271,1
TCGA-73-A9RS-01,-0.3495566188802697,-0.2064776631365569,-0.1123471915911922,-0.3102188638623637,-0.0918116366781764,-0.2213459167802363,1
TCGA-75-5122-01,0.7395827596640032,-0.1950560357287192,4.204705355047462,-0.300055660477102,-0.0773926056661087,-0.2111639898882486,1
TCGA-75-5125-01,1.2186219351258818,-0.2102372245485434,1.0984324582331992,3.6081874609775295,3.3372603209324674,4.607010939857585,1
TCGA-75-5126-01,-0.3518620928062093,-0.2091156886602898,-0.2044750083436089,-0.3125662342480244,-0.0951419652276114,3.1664796163584965,1
TCGA-75-5146-01,-0.3565731712519586,-0.2145063135744838,0.1966861679801698,-0.3173629252466309,-0.1019472640731025,-0.2285031395543045,1
TCGA-75-5147-01,-0.0466956548894892,-0.2294045279642267,-0.2286256882061218,1.9000750101988,-0.120755250679523,-0.2417843055669017,1
TCGA-75-6203-01,-0.345751339727461,-0.2021234939494353,-0.1961518976191114,-0.3063444328866002,3.5410983326293355,-0.2174643480023759,1
TCGA-75-6205-01,-0.3444775671368586,1.106724614235102,-0.1944169641055509,-0.055581345511438,-0.0844747889980421,-0.2161650383540608,1
TCGA-75-6206-01,-0.3394593659107943,-0.1949239384323365,-0.1875819563897921,-0.2999381175349412,-0.0772258417764159,-0.2110462303986092,1
TCGA-75-6207-01,-0.3467167689364995,2.610430673528332,-0.1974668540737318,4.244445309861134,-0.0877093854067831,5.649809059316052,1
TCGA-75-6211-01,-0.3540062421822834,-0.2115691194786298,-0.2073954327883456,-0.3147493483970071,-0.0982392554641438,-0.2258847477539345,1
TCGA-75-6212-01,1.469581035869539,1.3966259354711863,-0.2007936099416047,0.4864673861228101,-0.0912376151774454,-0.02033260920769,1
TCGA-75-6214-01,1.2534668789021957,4.1817885015699,-0.2095593733975269,-0.3163669657847726,-0.10053424793804,-0.2275053452522904,1
TCGA-75-7025-01,-0.3610102597724156,0.237525665220062,-0.2169352085193817,-0.3218806472101231,-0.1083567759785672,-0.2330291844445713,1
TCGA-75-7027-01,0.4672763031566329,-0.2152651810708096,4.531737695787925,-0.3180381814454394,-0.1029052828888856,-0.2291796397667868,1
TCGA-75-7030-01,-0.3480561209716313,-0.2047607268759644,-0.1992911096350065,-0.3086910980026617,-0.089644120937798,-0.2198153363419742,1
TCGA-75-7031-01,0.8875435768093053,-0.1948177469302109,-0.1874555520680103,-0.2998436261113156,-0.0770917821973654,-0.210951564894948,1
TCGA-78-7143-01,2.366758544873984,0.2839887451459548,-0.1970812559370018,-0.3070391590579681,-0.0873004348015822,5.147523237549314,1
TCGA-78-7145-01,-0.3476335790930611,-0.2042772357169568,0.7788376016108726,2.394418418041663,-0.0890337460965553,5.391099695462749,1
TCGA-78-7146-01,2.12166109350498,1.270167782681888,0.8054676863735338,1.851451062451312,-0.1069244643844899,0.1490613073762042,1
TCGA-78-7147-01,-0.3535777384523483,2.4724132118595032,-0.2068117921234145,-0.3143130576393985,-0.0976202685438034,-0.0213646035424909,1
TCGA-78-7148-01,2.3219643387403326,-0.2010564993012109,1.1459094462601047,-0.305394998691833,-0.0849677845131413,-0.2165131646802069,1
TCGA-78-7149-01,2.5145612286524344,-0.2066212415984058,-0.2015057604964017,-0.3103466229861215,-0.0919928947616473,-0.2214739112725804,1
TCGA-78-7150-01,-0.3605290142651617,-0.2190327646088226,1.4713904531485646,-0.321390656219876,-0.1076616019260385,-0.2325382907517752,1
TCGA-78-7152-01,4.97168521670328,-0.1927853833338338,-0.185036342085367,-0.2980351863990721,-0.0745260608095489,-0.2091397935232038,1
TCGA-78-7153-01,4.962319461126901,-0.1953579688420908,-0.1880986014930208,-0.3003243268877955,-0.077773775771718,-0.2114331512587648,1
TCGA-78-7154-01,1.2137190637229351,-0.2088489528556601,-0.2041575012191757,2.204146443129932,-0.0948052293403643,5.684024117452645,1
TCGA-78-7155-01,1.93227811550204,-0.2228101672734883,2.890858146888496,1.5031133668241194,-0.1124303169455379,-0.2359056950979224,1
TCGA-78-7156-01,2.3053485701355183,-0.2081752417760453,-0.2033555538844926,-0.3117294049052065,-0.0939547147330086,-0.2228592406686352,1
TCGA-78-7158-01,5.255129633573291,-0.2059754348245178,-0.2007370288594873,2.592098140824155,-0.0911776074503047,-0.2208982002006569,1
TCGA-78-7159-01,1.8670609418374955,-0.2028669608066971,0.7184471781072097,2.226253696122713,-0.0872533695407046,-0.2181271191572168,1
TCGA-78-7160-01,3.659991335608771,-0.2076708426173046,-0.1896643529817728,-0.3112805799650653,-0.0933179449582082,-0.2224095888654995,1
TCGA-78-7161-01,0.817736706722329,-0.2107259648660159,-0.2063917895134004,-0.3139990917560544,-0.0971748298728393,-0.2251331089271956,1
TCGA-78-7162-01,1.2836602188081685,-0.2012480388412373,-0.195109805672137,-0.3055654345878834,-0.0852095902093929,-0.2166839145675773,1
TCGA-78-7163-01,1.5323638739761607,-0.2089550603804083,-0.2042838055790657,-0.3124233038389357,12.410340077600376,-0.2235544179612499,1
TCGA-78-7166-01,3.476539686187218,-0.2124450094384563,-0.2084380423579553,-0.3155287336358143,-0.0993450072141292,-0.2266655688416772,1
TCGA-78-7167-01,0.8497672610970908,-0.2125891769814474,-0.1201993502188208,-0.3156570169363155,-0.0995270089726435,-0.2267940884764471,1
TCGA-78-7220-01,1.0453909394634984,-0.216810308912958,2.976459359806436,-0.319413068574502,-0.1048559021376153,-0.0036470327247368,1
TCGA-78-7535-01,-0.3531708603522102,-0.210613238535887,-0.2062576065041984,-0.3138987855055469,-0.0970325205160405,-0.2250326178840902,1
TCGA-78-7536-01,0.7946120328806628,-0.2131776658948263,-0.209310154915107,2.125538934953444,-0.1002699363672498,-0.2273187029537726,1
TCGA-78-7537-01,2.6421692266090364,-0.2015157401589843,-0.1954284620884468,-0.3058036408295699,-0.085547544991556,-0.2169225596528055,1
TCGA-78-7539-01,-0.3456451016217499,-0.2020019315967643,0.0767873107125261,-0.3062362641580932,-0.0861613287518582,-0.2173559799963539,1
TCGA-78-7540-01,-0.3451704122899755,-0.2014587710088369,0.9970923984687272,-0.3057529484860921,-0.0752362835419256,0.6827683931082472,1
TCGA-78-7542-01,-0.358947497715023,0.7250105522376399,-0.2141256371325622,-0.3197803993991597,-0.1053770522466555,6.935908774004616,1
TCGA-78-7633-01,-0.1197349495822051,-0.206608254635922,-0.2014903015552255,-0.3103350669147871,-0.0919764996011225,-0.221462333911681,1
TCGA-78-8640-01,-0.3507160052012298,-0.2078042843887634,-0.2029139873183292,0.5653384247072775,-0.0934864061566228,-0.2225285469012342,1
TCGA-78-8648-01,-0.3463090566941219,-0.2027616584398321,-0.1969115323166078,-0.3069122850216387,2.2832375125855022,-0.2180332462823027,1
TCGA-78-8655-01,1.8920747402160976,-0.1876756222549453,-0.1789539732449663,-0.2934884139260705,1.6954820512732698,-0.2045846446041395,1
TCGA-78-8660-01,-0.3530909969948086,-0.2105218553400652,-0.2061488291476408,-0.0348368085235424,-0.0969171554207273,-0.2249511533969563,1
TCGA-78-8662-01,-0.3538034389329996,2.1854728000949053,-0.2071192059669826,-0.314542859685021,-0.0979462998842048,-0.2256778786311035,1
TCGA-80-5607-01,0.338888835525637,-0.1887063588095113,-0.1801809033901069,-0.2944055849093832,-0.069376568621174,-0.2055035052768567,1
TCGA-80-5608-01,-0.3466384610663589,-0.2031385775330447,-0.097893381577545,0.0759321428762575,0.9485660009127136,-0.2183692546735982,1
TCGA-80-5611-01,-0.357883506597185,-0.2160056573954935,-0.2126764350833998,-0.3186970727943701,-0.1038400840961105,-0.2298397449806906,1
TCGA-83-5908-01,0.1527245722563277,0.5906660445520199,1.3684862493893597,2.766522994407201,-0.1092848926162779,1.519882964725613,1
TCGA-86-6562-01,2.177602116971235,0.8164698442324708,0.6572456425494022,2.654147726445059,0.3684583560731819,-0.2148024824104237,1
TCGA-86-6851-01,2.071521424563849,-0.2149216251786474,0.8753659208579334,1.905549636902338,-0.1024715668441768,0.7455166561625928,1
TCGA-86-7701-01,-0.3520315642576195,-0.2093096054117802,0.6651152797790368,3.717761899321497,-0.095386771992327,-0.2238704807656511,1
TCGA-86-7711-01,-0.353757837339972,-0.2112848836402351,-0.207057094619479,2.8656352816262296,-0.0978804269695511,-0.2256313628006983,1
TCGA-86-7713-01,-0.3509929225024136,0.6177867268034526,3.0103761236804667,3.4196643014970105,-0.0938864217818653,-0.2228110159415229,1
TCGA-86-7714-01,-0.3388803144340229,1.6152428095223237,-0.18679326316422,0.3647354110806294,-0.0763893839692001,-0.2104555698865279,1
TCGA-86-7953-01,-0.3540247930157164,-0.2115903461650528,0.0575820969773128,2.573817241720018,-0.0982660527180629,-0.2259036705012455,1
TCGA-86-7954-01,1.6508023531421456,-0.2142452916054257,4.787340491991632,1.0803462432324218,-0.1016177415162647,-0.2282704488429679,1
TCGA-86-7955-01,-0.3585898885168204,-0.2168139309190131,-0.2136385578946381,1.9775535566242293,-0.1048604746749403,-0.2305602887028188,1
TCGA-86-8054-01,0.7084538146121147,0.8965880329490917,1.6789408218714292,2.139702591009061,4.116582864704291,-0.2331634267797337,1
TCGA-86-8055-01,-0.357001114512318,5.784845042421445,-0.2114745787933282,0.3151656167232217,-0.1025654413777677,-0.1170448617487702,1
TCGA-86-8056-01,-0.3510956656323546,-0.2082387086936275,1.588525798756833,2.0697498786262587,1.4363233385109964,-0.2229158189032253,1
TCGA-86-8073-01,-0.3559169030648391,-0.2137553824064682,-0.2099978357782131,4.413636853737258,-0.1009992643342812,-0.2278337142630888,1
TCGA-86-8074-01,4.15499028280509,3.550359370114674,-0.2085742583995871,0.0528285480306937,-0.0994894727272039,-0.1212034801903895,1
TCGA-86-8075-01,-0.3552837178450495,2.073369434946523,-0.2091354100468001,1.6690899457457724,-0.1000846086572772,2.255250353200413,1
TCGA-86-8076-01,3.6152405690982654,-0.208569426302858,-0.2038247687159178,-0.3120801585565269,-0.0944523459998708,-0.2232106405077864,1
TCGA-86-8278-01,-0.3558127316748275,0.4816097489934307,-0.2098559498269698,-0.3165886665038371,-0.10084878553238,-0.2277274544070368,1
TCGA-86-8279-01,2.404856444546821,-0.208252286794536,-0.2034472638906046,-0.3117979611769864,-0.0940519788505703,-0.222927923240536,1
TCGA-86-8280-01,0.4683328779529158,0.7159185260199394,-0.2096375327912187,3.329026441335372,-0.100617140795416,-0.2275638796304303,1
TCGA-86-8281-01,1.478727102684294,-0.2028298255794654,-0.1969926746008836,-0.3069729415707928,-0.0872064888315049,-0.2180940145780453,1
TCGA-86-8358-01,-0.3615886373430577,-0.2202452323333867,-0.2177229838555774,3.016651259891047,-0.1091922603074898,-0.2336191575398071,1
TCGA-86-8359-01,0.8836080788371283,-0.1985874301081851,-0.1919427684262517,-0.3031979691893836,-0.08185075188776,-0.2143120876255136,1
TCGA-86-8585-01,-0.3512361809059864,-0.208399492502173,-0.2036224891888988,0.3633399684704156,-0.0942378160861743,-0.2230591512783387,1
TCGA-86-8668-01,-0.3513374005054455,5.889648345570775,-0.2037603546733868,-0.3120320069229874,-0.0943840309351252,-0.2231624001652641,1
TCGA-86-8669-01,-0.3405868553766115,-0.1962140618881259,-0.1891176459429074,1.658560365192266,-0.0788545352588928,-0.2121963241846727,1
TCGA-86-8671-01,-0.269103504773821,-0.2123042976140994,-0.2082705470088127,-0.3154035253061617,1.581437823165278,-0.2265401298427254,1
